case_id,field,production_value,reference_value,same_or_different,classification,possible_reason,school_convention,resolved,gender_binding
C20-1995-spring,body_palace,5,5,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,destiny_master,巨门,巨门,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,body_master,天机,天机,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.命宫,9,9,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.兄弟,8,8,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.夫妻,7,7,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.子女,6,6,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.财帛,5,5,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.疾厄,4,4,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.迁移,3,3,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.仆役,2,2,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.官禄,1,1,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.田宅,0,0,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.福德,11,11,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_branch.父母,10,10,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.命宫,丁,丁,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.兄弟,丙,丙,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.夫妻,乙,乙,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.子女,甲,甲,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.财帛,癸,癸,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.疾厄,壬,壬,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.迁移,辛,辛,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.仆役,庚,庚,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.官禄,己,己,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.田宅,戊,戊,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.福德,己,己,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,palace_stem.父母,戊,戊,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.命宫,['天同'],['天同'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.兄弟,['破军'],['破军'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.子女,['廉贞'],['廉贞'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.财帛,[],[],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.疾厄,['七杀'],['七杀'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.迁移,['天梁'],['天梁'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.仆役,"['天相', '紫微']","['天相', '紫微']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.官禄,"['天机', '巨门']","['天机', '巨门']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.田宅,['贪狼'],['贪狼'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.福德,"['太阳', '太阴']","['太阳', '太阴']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,major_stars.父母,"['天府', '武曲']","['天府', '武曲']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.命宫,[],[],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.兄弟,[],[],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.夫妻,['右弼'],['右弼'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.子女,"['天钺', '文曲']","['天钺', '文曲']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.财帛,['地空'],['地空'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.疾厄,['文昌'],['文昌'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.迁移,"['天马', '左辅']","['天马', '左辅']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.仆役,['擎羊'],['擎羊'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.官禄,"['地劫', '禄存']","['地劫', '禄存']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.田宅,"['铃星', '陀罗']","['铃星', '陀罗']",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.福德,['火星'],['火星'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,minor_stars.父母,['天魁'],['天魁'],same,IDENTICAL,,,True,gender_independent
C20-1995-spring,mutagen.禄,天机,天机,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,mutagen.权,天梁,天梁,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,mutagen.科,紫微,紫微,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,mutagen.忌,太阴,太阴,same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.命宫,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.兄弟,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.夫妻,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.子女,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.财帛,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.疾厄,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.迁移,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.仆役,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.官禄,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.田宅,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.福德,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,trine.父母,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C20-1995-spring,decadal_range.命宫,"[5, 14]","[5, 14]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.兄弟,"[115, 124]","[115, 124]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.夫妻,"[105, 114]","[105, 114]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.子女,"[95, 104]","[95, 104]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.财帛,"[85, 94]","[85, 94]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.疾厄,"[75, 84]","[75, 84]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.迁移,"[65, 74]","[65, 74]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.仆役,"[55, 64]","[55, 64]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.官禄,"[45, 54]","[45, 54]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.田宅,"[35, 44]","[35, 44]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.福德,"[25, 34]","[25, 34]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,decadal_range.父母,"[15, 24]","[15, 24]",same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.命宫,临官,临官,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.兄弟,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.夫妻,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.子女,长生,长生,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.财帛,养,养,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.疾厄,胎,胎,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.迁移,绝,绝,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.仆役,墓,墓,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.官禄,死,死,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.田宅,病,病,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.福德,衰,衰,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,changsheng12.父母,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C20-1995-spring,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C20-1995-spring,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C21-2005-noon,five_elements_class,土五局,土五局,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,soul_palace,1,1,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,body_palace,1,1,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,destiny_master,文曲,文曲,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,body_master,天同,天同,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.命宫,1,1,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.兄弟,0,0,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.夫妻,11,11,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.子女,10,10,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.财帛,9,9,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.疾厄,8,8,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.迁移,7,7,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.仆役,6,6,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.官禄,5,5,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.田宅,4,4,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.福德,3,3,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_branch.父母,2,2,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.命宫,己,己,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.兄弟,戊,戊,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.夫妻,己,己,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.子女,戊,戊,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.财帛,丁,丁,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.疾厄,丙,丙,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.迁移,乙,乙,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.仆役,甲,甲,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.官禄,癸,癸,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.田宅,壬,壬,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.福德,辛,辛,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,palace_stem.父母,庚,庚,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.命宫,"['七杀', '武曲']","['七杀', '武曲']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.兄弟,"['天同', '天梁']","['天同', '天梁']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.夫妻,['天相'],['天相'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.子女,['巨门'],['巨门'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.财帛,"['廉贞', '贪狼']","['廉贞', '贪狼']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.疾厄,['太阴'],['太阴'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.迁移,['天府'],['天府'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.仆役,[],[],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.官禄,"['破军', '紫微']","['破军', '紫微']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.田宅,['天机'],['天机'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.福德,[],[],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,major_stars.父母,['太阳'],['太阳'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.命宫,"['右弼', '禄存']","['右弼', '禄存']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.兄弟,['陀罗'],['陀罗'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.子女,['天魁'],['天魁'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.财帛,"['天马', '左辅']","['天马', '左辅']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.疾厄,['文曲'],['文曲'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.迁移,['火星'],['火星'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.仆役,['天钺'],['天钺'],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.官禄,[],[],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.田宅,[],[],same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.福德,"['地劫', '地空']","['地劫', '地空']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,minor_stars.父母,"['擎羊', '文昌', '铃星']","['擎羊', '文昌', '铃星']",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,mutagen.禄,天机,天机,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,mutagen.权,天梁,天梁,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,mutagen.科,紫微,紫微,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,mutagen.忌,太阴,太阴,same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.命宫,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.兄弟,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.夫妻,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.子女,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.财帛,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.疾厄,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.迁移,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.仆役,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.官禄,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.田宅,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.福德,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,trine.父母,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C21-2005-noon,decadal_range.命宫,"[5, 14]","[5, 14]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.兄弟,"[115, 124]","[115, 124]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.夫妻,"[105, 114]","[105, 114]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.子女,"[95, 104]","[95, 104]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.财帛,"[85, 94]","[85, 94]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.疾厄,"[75, 84]","[75, 84]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.迁移,"[65, 74]","[65, 74]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.仆役,"[55, 64]","[55, 64]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.官禄,"[45, 54]","[45, 54]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.田宅,"[35, 44]","[35, 44]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.福德,"[25, 34]","[25, 34]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,decadal_range.父母,"[15, 24]","[15, 24]",same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.命宫,死,死,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.兄弟,病,病,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.夫妻,衰,衰,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.子女,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.财帛,临官,临官,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.疾厄,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.迁移,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.仆役,长生,长生,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.官禄,养,养,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.田宅,胎,胎,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.福德,绝,绝,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,changsheng12.父母,墓,墓,same,IDENTICAL,,,True,gender_dependent
C21-2005-noon,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C21-2005-noon,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C22-2015-late-zi,five_elements_class,木三局,木三局,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,soul_palace,4,4,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,body_palace,4,4,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,destiny_master,破军,武曲,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C22-2015-late-zi,body_master,天相,天相,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.命宫,4,4,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.兄弟,3,3,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.夫妻,2,2,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.子女,1,1,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.财帛,0,0,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.疾厄,11,11,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.迁移,10,10,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.仆役,9,9,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.官禄,8,8,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.田宅,7,7,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.福德,6,6,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_branch.父母,5,5,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.命宫,壬,壬,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.兄弟,辛,辛,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.夫妻,庚,庚,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.子女,己,己,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.财帛,戊,戊,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.疾厄,己,己,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.迁移,戊,戊,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.仆役,丁,丁,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.官禄,丙,丙,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.田宅,乙,乙,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.福德,甲,甲,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,palace_stem.父母,癸,癸,same,IDENTICAL,,,True,gender_independent
C22-2015-late-zi,major_stars.命宫,['破军'],"['天同', '太阴']",different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.兄弟,['太阳'],['天府'],different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.夫妻,['武曲'],[],different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.子女,['天同'],"['廉贞', '破军']",different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.财帛,['七杀'],[],different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.疾厄,['天梁'],[],different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.迁移,"['天相', '廉贞']",[],different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.仆役,['巨门'],"['七杀', '紫微']",different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.官禄,['贪狼'],"['天机', '天梁']",different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
C22-2015-late-zi,major_stars.田宅,['太阴'],['天相'],different,DIFFERENT_SCHOOL_CONVENTION,晚子时（夜子時）换日口径差异：参考实现把 23:00–24:00 归入**当日**（农历日与日柱都不换），iztro 把晚子时归入**次日**（日柱推进、农历日推进用于星曜安放）。实测例：1990-06-15 23:30，iztro 的紫微落在田宅（等价于 06-16 00:30 的盘），参考实现的紫微落在福德（当日 5 月 23 日）。这属于流派差异，本核对不判定谁对谁错。,晚子时换日（当日子时 / 次日子时）,True,gender_independent
